"CustomerId","TransactionStartTime","Value","Amount","TransactionId","BatchId","SubscriptionId","CurrencyCode","CountryCode","ProviderId","ProductId","ProductCategory","ChannelId","TransactionStatus","IssuedDateLoan","AmountLoan","Currency","LoanId","PaidOnDate","IsFinalPayBack","InvestorId","DueDate","LoanApplicationId","PayBackId","ThirdPartyId","IsThirdPartyConfirmed","IsDefaulted"
"CustomerId_470",2018-12-12 15:03:29,10000,-10000,"TransactionId_476","BatchId_360","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_115",2018-12-12 15:29:53,500,-500,"TransactionId_1353","BatchId_1947","SubscriptionId_1","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2018-12-12 15:29:51,500,"UGX","LoanId_696",2018-12-12 15:31:19,"0","InvestorId_2",2019-01-11 15:29:48,"LoanApplicationId_525","PayBackId_1829","ThirdPartyId_1045","1","0"
"CustomerId_115",2018-12-12 15:29:53,500,-500,"TransactionId_1353","BatchId_1947","SubscriptionId_1","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2018-12-12 15:29:51,58,"UGX","LoanId_696",2018-12-27 18:11:00,"1","InvestorId_2",2019-01-11 15:29:48,"LoanApplicationId_525","PayBackId_1894","ThirdPartyId_536","1","0"
"CustomerId_419",2018-12-12 16:06:13,1000,-1000,"TransactionId_808","BatchId_2219","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2018-12-12 16:06:04,1305,"UGX","LoanId_1275",2019-02-04 08:41:03,"1","InvestorId_1",2019-01-11 16:05:57,"LoanApplicationId_1130","PayBackId_1122","ThirdPartyId_241","1","0"
"CustomerId_35",2018-12-12 16:21:16,2000,-2000,"TransactionId_702","BatchId_952","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_160",2018-12-12 17:49:05,2055,-2055,"TransactionId_169","BatchId_1072","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-12 17:49:02,900,"UGX","LoanId_981",2018-12-19 10:42:49,"0","InvestorId_1",2019-01-11 17:48:59,"LoanApplicationId_271","PayBackId_323","ThirdPartyId_597","1","0"
"CustomerId_160",2018-12-12 17:49:05,2055,-2055,"TransactionId_169","BatchId_1072","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-12 17:49:02,1443,"UGX","LoanId_981",2019-01-01 17:59:18,"1","InvestorId_1",2019-01-11 17:48:59,"LoanApplicationId_271","PayBackId_965","ThirdPartyId_981","1","0"
"CustomerId_350",2018-12-12 21:05:06,2000,-2000,"TransactionId_1933","BatchId_1429","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_4","data_bundles","ChannelId_1","1",2018-12-12 21:05:04,2120,"UGX","LoanId_1395",2018-12-17 06:24:01,"1","InvestorId_1",2019-01-11 21:05:00,"LoanApplicationId_1144","PayBackId_1332","ThirdPartyId_1447","1","0"
"CustomerId_398",2018-12-12 21:53:38,1000,-1000,"TransactionId_1919","BatchId_1884","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2018-12-12 21:53:35,1060,"UGX","LoanId_1163",2018-12-17 11:51:22,"1","InvestorId_1",2019-01-11 21:53:31,"LoanApplicationId_807","PayBackId_1817","ThirdPartyId_621","1","0"
"CustomerId_136",2018-12-13 07:21:05,1000,-1000,"TransactionId_2368","BatchId_2238","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_471",2018-12-13 08:48:00,3000,-3000,"TransactionId_453","BatchId_2133","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2018-12-13 08:47:58,3600,"UGX","LoanId_44",2019-01-14 10:53:30,"1","InvestorId_1",2019-01-12 08:47:55,"LoanApplicationId_1336","PayBackId_54","ThirdPartyId_1698","1","0"
"CustomerId_471",2018-12-13 08:52:02,2000,-2000,"TransactionId_314","BatchId_1176","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-13 08:52:00,2090,"UGX","LoanId_211",2018-12-14 16:32:24,"1","InvestorId_1",2019-01-12 08:51:57,"LoanApplicationId_426","PayBackId_1488","ThirdPartyId_516","1","0"
"CustomerId_471",2018-12-13 08:52:14,2000,-2000,"TransactionId_563","BatchId_1176","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-13 08:52:12,2090,"UGX","LoanId_9",2018-12-14 16:35:13,"1","InvestorId_1",2019-01-12 08:52:09,"LoanApplicationId_705","PayBackId_319","ThirdPartyId_808","1","0"
"CustomerId_398",2018-12-13 12:26:08,1000,-1000,"TransactionId_1454","BatchId_1908","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2018-12-13 12:26:06,1055,"UGX","LoanId_186",2018-12-17 11:49:52,"1","InvestorId_1",2019-01-12 12:26:01,"LoanApplicationId_1206","PayBackId_1909","ThirdPartyId_837","1","0"
"CustomerId_136",2018-12-13 13:52:28,1000,-1000,"TransactionId_842","BatchId_33","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_99",2018-12-13 15:13:46,1000,-1000,"TransactionId_771","BatchId_286","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-13 15:13:45,1630,"UGX","LoanId_337",2019-04-10 16:48:58,"1","InvestorId_1",2019-01-12 15:13:42,"LoanApplicationId_660","PayBackId_572","ThirdPartyId_493","1","0"
"CustomerId_136",2018-12-13 20:20:36,2000,-2000,"TransactionId_1455","BatchId_1575","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_136",2018-12-13 23:37:36,2000,-2000,"TransactionId_182","BatchId_209","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_4","data_bundles","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_350",2018-12-14 03:26:28,3500,-3500,"TransactionId_1146","BatchId_563","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-14 03:26:27,3763,"UGX","LoanId_1311",2018-12-21 23:08:05,"1","InvestorId_1",2019-01-13 03:26:10,"LoanApplicationId_548","PayBackId_1857","ThirdPartyId_1816","1","0"
"CustomerId_452",2018-12-14 06:21:51,12000,-12000,"TransactionId_1927","BatchId_1416","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-14 06:21:49,14460,"UGX","LoanId_708",2019-01-16 19:54:43,"1","InvestorId_1",2019-01-13 06:21:47,"LoanApplicationId_32","PayBackId_1367","ThirdPartyId_1808","1","0"
"CustomerId_393",2018-12-14 08:30:27,1500,-1500,"TransactionId_1882","BatchId_2327","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-14 08:30:24,1650,"UGX","LoanId_89",2018-12-26 19:09:20,"1","InvestorId_1",2019-01-13 08:30:21,"LoanApplicationId_1328","PayBackId_1641","ThirdPartyId_734","1","0"
"CustomerId_229",2018-12-14 08:32:18,1000,-1000,"TransactionId_2018","BatchId_152","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_8","data_bundles","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_419",2018-12-14 08:38:56,1000,-1000,"TransactionId_426","BatchId_570","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2018-12-14 08:38:53,1300,"UGX","LoanId_1168",2019-02-04 08:42:56,"1","InvestorId_1",2019-01-13 08:38:52,"LoanApplicationId_972","PayBackId_1939","ThirdPartyId_1181","1","0"
"CustomerId_318",2018-12-14 10:51:11,1000,-1000,"TransactionId_2511","BatchId_1716","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_406",2018-12-14 13:45:31,10000,-10000,"TransactionId_914","BatchId_541","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-14 13:45:28,11250,"UGX","LoanId_1222",2019-01-01 09:56:03,"1","InvestorId_1",2019-01-13 13:45:23,"LoanApplicationId_638","PayBackId_727","ThirdPartyId_774","1","0"
"CustomerId_404",2018-12-14 14:45:36,5000,-5000,"TransactionId_2383","BatchId_329","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2018-12-14 14:45:33,500,"UGX","LoanId_946",2018-12-14 15:01:55,"0","InvestorId_1",2019-01-13 14:45:31,"LoanApplicationId_1598","PayBackId_171","ThirdPartyId_1592","1","0"
"CustomerId_404",2018-12-14 14:45:36,5000,-5000,"TransactionId_2383","BatchId_329","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2018-12-14 14:45:33,505,"UGX","LoanId_946",2018-12-17 11:15:27,"0","InvestorId_1",2019-01-13 14:45:31,"LoanApplicationId_1598","PayBackId_1907","ThirdPartyId_1948","1","0"
"CustomerId_404",2018-12-14 14:45:36,5000,-5000,"TransactionId_2383","BatchId_329","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2018-12-14 14:45:33,4270,"UGX","LoanId_946",2018-12-18 05:42:59,"1","InvestorId_1",2019-01-13 14:45:31,"LoanApplicationId_1598","PayBackId_1925","ThirdPartyId_1607","1","0"
"CustomerId_404",2018-12-14 15:32:50,2000,-2000,"TransactionId_1858","BatchId_2529","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2018-12-14 15:32:47,2100,"UGX","LoanId_927",2018-12-17 11:11:52,"1","InvestorId_1",2019-01-13 15:32:44,"LoanApplicationId_396","PayBackId_280","ThirdPartyId_575","1","0"
"CustomerId_217",2018-12-14 16:44:08,1000,-1000,"TransactionId_175","BatchId_291","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_294",2018-12-14 17:32:42,13560,-12000,"TransactionId_2564","BatchId_647","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_15","utility_bill","ChannelId_1","1",2018-12-14 17:32:41,14510,"UGX","LoanId_542",2018-12-21 15:59:39,"1","InvestorId_1",2019-01-13 17:32:39,"LoanApplicationId_1588","PayBackId_1443","ThirdPartyId_1890","1","0"
"CustomerId_99",2018-12-14 17:35:49,1000,-1000,"TransactionId_501","BatchId_1805","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-14 17:35:47,1620,"UGX","LoanId_645",2019-04-10 16:48:25,"1","InvestorId_1",2019-01-13 17:35:42,"LoanApplicationId_1286","PayBackId_399","ThirdPartyId_956","1","0"
"CustomerId_48",2018-12-14 20:00:45,3500,-3500,"TransactionId_630","BatchId_1944","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-14 20:00:43,3710,"UGX","LoanId_1638",2018-12-19 13:26:16,"1","InvestorId_1",2019-01-13 20:00:38,"LoanApplicationId_945","PayBackId_1638","ThirdPartyId_810","1","0"
"CustomerId_48",2018-12-14 20:00:52,3500,-3500,"TransactionId_876","BatchId_1944","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-14 20:00:49,3710,"UGX","LoanId_1135",2018-12-19 13:27:02,"1","InvestorId_1",2019-01-13 20:00:47,"LoanApplicationId_73","PayBackId_362","ThirdPartyId_452","1","0"
"CustomerId_48",2018-12-14 20:01:04,3500,-3500,"TransactionId_2105","BatchId_1944","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-14 20:01:02,3710,"UGX","LoanId_1600",2018-12-19 13:25:46,"1","InvestorId_1",2019-01-13 20:00:58,"LoanApplicationId_1304","PayBackId_365","ThirdPartyId_801","1","0"
"CustomerId_48",2018-12-14 20:01:07,3500,-3500,"TransactionId_861","BatchId_1944","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-14 20:01:03,3710,"UGX","LoanId_1628",2018-12-19 13:25:13,"1","InvestorId_1",2019-01-13 20:00:58,"LoanApplicationId_104","PayBackId_2016","ThirdPartyId_1187","1","0"
"CustomerId_193",2018-12-14 21:29:12,5000,-5000,"TransactionId_1842","BatchId_298","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-14 21:29:09,3225,"UGX","LoanId_866",2018-12-16 07:32:49,"0","InvestorId_1",2019-01-13 21:29:06,"LoanApplicationId_242","PayBackId_175","ThirdPartyId_1223","1","0"
"CustomerId_193",2018-12-14 21:29:12,5000,-5000,"TransactionId_1842","BatchId_298","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-14 21:29:09,2525,"UGX","LoanId_866",2019-01-06 20:24:58,"1","InvestorId_1",2019-01-13 21:29:06,"LoanApplicationId_242","PayBackId_1989","ThirdPartyId_2027","1","0"
"CustomerId_419",2018-12-15 04:19:57,1000,-1000,"TransactionId_420","BatchId_1396","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2018-12-15 04:19:55,1295,"UGX","LoanId_1133",2019-02-04 08:49:45,"1","InvestorId_1",2019-01-14 04:19:39,"LoanApplicationId_792","PayBackId_1555","ThirdPartyId_1756","1","0"
"CustomerId_404",2018-12-15 04:38:15,4000,-4000,"TransactionId_2255","BatchId_1799","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-15 04:38:11,4220,"UGX","LoanId_1023",2018-12-18 05:44:41,"1","InvestorId_1",2019-01-14 04:38:09,"LoanApplicationId_179","PayBackId_153","ThirdPartyId_1615","1","0"
"CustomerId_404",2018-12-15 05:08:26,1000,-1000,"TransactionId_2144","BatchId_460","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2018-12-15 05:08:24,1050,"UGX","LoanId_1567",2018-12-17 11:09:19,"1","InvestorId_1",2019-01-14 05:08:21,"LoanApplicationId_974","PayBackId_59","ThirdPartyId_130","1","0"
"CustomerId_318",2018-12-15 07:33:48,1000,-1000,"TransactionId_2322","BatchId_1507","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_318",2018-12-15 07:36:01,1000,-1000,"TransactionId_2120","BatchId_1619","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_4","data_bundles","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_114",2018-12-15 08:09:11,1000,-1000,"TransactionId_2423","BatchId_1291","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_318",2018-12-15 09:00:39,1000,-1000,"TransactionId_2021","BatchId_1133","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_318",2018-12-15 09:12:32,1000,-1000,"TransactionId_725","BatchId_1642","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_318",2018-12-15 12:16:41,1000,-1000,"TransactionId_2155","BatchId_1718","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_4","data_bundles","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_405",2018-12-15 14:15:32,118450,-115000,"TransactionId_1079","BatchId_1650","SubscriptionId_1","UGX","256","ProviderId_1","ProductId_5","tv","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_404",2018-12-15 14:46:02,1000,-1000,"TransactionId_1994","BatchId_957","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2018-12-15 14:46:00,1050,"UGX","LoanId_640",2018-12-18 05:46:47,"1","InvestorId_1",2019-01-14 14:45:57,"LoanApplicationId_872","PayBackId_1316","ThirdPartyId_1939","1","0"
"CustomerId_114",2018-12-15 15:10:22,5750,-5000,"TransactionId_2505","BatchId_2201","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_15","utility_bill","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_318",2018-12-15 17:35:26,5000,-5000,"TransactionId_870","BatchId_66","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_8","data_bundles","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_168",2018-12-16 07:23:35,1000,-1000,"TransactionId_1047","BatchId_1838","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-16 07:23:32,1065,"UGX","LoanId_1015",2018-12-21 17:50:16,"1","InvestorId_1",2019-01-15 07:23:26,"LoanApplicationId_554","PayBackId_1640","ThirdPartyId_592","1","0"
"CustomerId_298",2018-12-16 09:07:43,1000,-1000,"TransactionId_1082","BatchId_413","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_318",2018-12-16 09:12:14,2000,-2000,"TransactionId_1427","BatchId_1197","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_385",2018-12-16 09:15:34,7000,-7000,"TransactionId_427","BatchId_1427","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_4","data_bundles","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_114",2018-12-16 09:49:15,1000,-1000,"TransactionId_2525","BatchId_1448","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_388",2018-12-16 12:19:58,14590,-13000,"TransactionId_1215","BatchId_2374","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_15","utility_bill","ChannelId_1","1",2018-12-16 12:19:56,17508,"UGX","LoanId_582",2019-01-17 12:37:28,"1","InvestorId_1",2019-01-15 12:19:50,"LoanApplicationId_826","PayBackId_12","ThirdPartyId_1984","1","0"
"CustomerId_318",2018-12-16 13:52:17,1000,-1000,"TransactionId_1414","BatchId_1732","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_390",2018-12-16 16:03:35,1000,-1000,"TransactionId_1320","BatchId_214","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-16 16:03:33,1130,"UGX","LoanId_1476",2019-01-04 04:10:25,"1","InvestorId_1",2019-01-15 16:03:30,"LoanApplicationId_979","PayBackId_215","ThirdPartyId_942","1","0"
"CustomerId_484",2018-12-16 16:43:50,7000,-7000,"TransactionId_507","BatchId_907","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_4","data_bundles","ChannelId_1","1",2018-12-16 16:43:48,8085,"UGX","LoanId_1323",2019-01-09 07:38:44,"1","InvestorId_1",2019-01-15 16:43:45,"LoanApplicationId_1260","PayBackId_424","ThirdPartyId_553","1","0"
"CustomerId_298",2018-12-16 16:59:13,1000,-1000,"TransactionId_2071","BatchId_2468","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_298",2018-12-16 17:00:14,1000,-1000,"TransactionId_798","BatchId_2468","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_298",2018-12-16 17:00:23,1000,-1000,"TransactionId_402","BatchId_2468","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_271",2018-12-17 04:04:21,2000,-2000,"TransactionId_2135","BatchId_1121","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_358",2018-12-17 05:34:51,1000,-1000,"TransactionId_949","BatchId_2252","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-17 05:34:49,1150,"UGX","LoanId_652",2019-01-08 09:51:35,"1","InvestorId_1",2019-01-16 05:34:46,"LoanApplicationId_276","PayBackId_21","ThirdPartyId_350","1","0"
"CustomerId_358",2018-12-17 05:44:56,2000,-2000,"TransactionId_2211","BatchId_1417","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-17 05:44:52,2300,"UGX","LoanId_66",2019-01-08 09:48:13,"1","InvestorId_1",2019-01-16 05:44:50,"LoanApplicationId_991","PayBackId_386","ThirdPartyId_1680","1","0"
"CustomerId_114",2018-12-17 05:47:48,2000,-2000,"TransactionId_2278","BatchId_1724","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_1","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_390",2018-12-17 06:10:48,5000,-5000,"TransactionId_1182","BatchId_2051","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-17 06:10:47,5275,"UGX","LoanId_1207",2018-12-21 05:13:46,"1","InvestorId_1",2019-01-16 06:10:43,"LoanApplicationId_1232","PayBackId_871","ThirdPartyId_1582","1","0"
"CustomerId_390",2018-12-17 06:21:31,500,-500,"TransactionId_1488","BatchId_1775","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-17 06:21:30,545,"UGX","LoanId_311",2018-12-28 04:10:57,"1","InvestorId_1",2019-01-16 06:21:27,"LoanApplicationId_549","PayBackId_1487","ThirdPartyId_428","1","0"
"CustomerId_350",2018-12-17 06:27:39,1000,-1000,"TransactionId_742","BatchId_2315","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-17 06:27:38,1060,"UGX","LoanId_1428",2018-12-21 23:09:03,"1","InvestorId_1",2019-01-16 06:27:35,"LoanApplicationId_452","PayBackId_748","ThirdPartyId_1042","1","0"
"CustomerId_350",2018-12-17 06:33:35,1500,-1500,"TransactionId_827","BatchId_411","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-17 06:33:33,1100,"UGX","LoanId_1483",2018-12-21 23:10:15,"0","InvestorId_1",2019-01-16 06:33:29,"LoanApplicationId_301","PayBackId_364","ThirdPartyId_1153","1","0"
"CustomerId_350",2018-12-17 06:33:35,1500,-1500,"TransactionId_827","BatchId_411","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-17 06:33:33,783,"UGX","LoanId_1483",2019-01-29 17:02:30,"1","InvestorId_1",2019-01-16 06:33:29,"LoanApplicationId_301","PayBackId_1928","ThirdPartyId_1058","1","0"
"CustomerId_298",2018-12-17 06:50:29,2000,-2000,"TransactionId_2041","BatchId_1796","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_390",2018-12-17 07:01:46,1500,-1500,"TransactionId_2156","BatchId_2030","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2018-12-17 07:01:44,1635,"UGX","LoanId_1303",2018-12-28 04:09:25,"1","InvestorId_1",2019-01-16 07:01:41,"LoanApplicationId_344","PayBackId_1663","ThirdPartyId_323","1","0"
"CustomerId_493",2018-12-17 07:08:36,10000,-10000,"TransactionId_2147","BatchId_1325","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_4","data_bundles","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_99",2018-12-17 08:14:44,1000,-1000,"TransactionId_2289","BatchId_1764","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-17 08:14:40,1610,"UGX","LoanId_398",2019-04-10 16:47:43,"1","InvestorId_1",2019-01-16 08:14:37,"LoanApplicationId_1027","PayBackId_2004","ThirdPartyId_1023","1","0"
"CustomerId_404",2018-12-17 08:26:47,1000,-1000,"TransactionId_1937","BatchId_874","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-17 08:26:44,1040,"UGX","LoanId_1548",2018-12-18 05:49:24,"1","InvestorId_1",2019-01-16 08:26:41,"LoanApplicationId_1337","PayBackId_1873","ThirdPartyId_1600","1","0"
"CustomerId_187",2018-12-17 09:26:41,11200,-10000,"TransactionId_767","BatchId_1372","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_15","utility_bill","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_166",2018-12-17 09:27:54,7000,-7000,"TransactionId_2469","BatchId_2045","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_4","data_bundles","ChannelId_1","1",2018-12-17 09:27:52,8785,"UGX","LoanId_470",2019-01-30 06:04:54,"1","InvestorId_1",2019-01-16 09:27:49,"LoanApplicationId_348","PayBackId_1080","ThirdPartyId_548","1","0"
"CustomerId_376",2018-12-17 09:32:55,1000,-1000,"TransactionId_892","BatchId_1423","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2018-12-17 09:32:54,1095,"UGX","LoanId_835",2018-12-28 10:32:54,"1","InvestorId_1",2019-01-16 09:32:51,"LoanApplicationId_766","PayBackId_598","ThirdPartyId_416","1","0"
"CustomerId_271",2018-12-17 10:48:33,5000,-5000,"TransactionId_1196","BatchId_1499","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_8","data_bundles","ChannelId_1","1",2018-12-17 10:48:31,7050,"UGX","LoanId_795",2019-03-01 11:12:45,"1","InvestorId_1",2019-01-16 10:48:28,"LoanApplicationId_200","PayBackId_1552","ThirdPartyId_702","1","0"
